5.2745399930631884e+03	6.4789107377957951e+00	2.9462137803762252e+00	9.8481951062551083e+00	7.9459475286927184e+00	2.0703212754383005e+00	7.9831235167390604e+00	4.9660181687903249e+00	1.3345721377471549e+00	5.6823011060316002e+00	9.9596530187814540e+00	4.2324870201693114e+00	4.9565709082823863e+00	1.8815776740285306e+00	6.5619512010808423e+00	9.7315804018102181e+00	8.8104228785526573e+00	2.8038521759756305e+00	6.8548266035352636e+00	2.4047567500966127e+00	2.2849477937540299e+00	4.5283676485177793e+00	7.6460407366648280e+00	9.1985162624404424e+00	3.6995445657326602e+00	7.3214774720558298e+00	7.4158661912688677e+00	9.1256837065005261e+00	4.0988583973704893e+00	1.8932895191207715e+00	1.7947389273455594e+00	6.6874722579102066e+00	5.7141994894180623e+00	4.4911319859321219e+00	7.7878086031438905e+00	2.7748553047378248e+00	4.3334801691528027e+00	8.0374453027064856e+00	6.9393510371111589e+00	5.2679923191914408e+00	6.6410733838546836e+00	5.4529887735186966e+00	6.2303732519392714e+00	8.3330837496380319e+00	6.0972612173285361e+00	9.2997787009649908e+00	4.1058872001492031e+00	5.3993135313541529e+00	5.5227103346848514e+00	3.0768792912062843e+00	1.5122026227945726e+00	7.0357272285024699e+00	8.9964672233555056e+00	9.6469919470604584e+00	1.5764296961366018e+00	3.7250640342750079e+00	2.9331246755993390e+00	1.0229627301762605e+00	3.3766881786741316e+00	2.9797256616616825e+00	7.9704288191517820e+00	4.3622969867416632e+00	7.8679880582804973e+00	3.9843766322783596e+00	4.8630894452416031e+00	8.6548367964462756e+00	7.9018871409071751e+00	4.7397955392127331e+00	6.6413718502370003e+00	1.0046262100327454e+00	6.4212703085824288e+00	4.2681025434741997e+00	1.3089486225808598e+00	2.6508488376510027e+00	3.2227513098280332e+00	3.9861865125449589e+00	4.3968362444832252e+00	3.6295403749360569e+00	6.6832809545686676e+00	6.0135255576811923e+00	4.3430974852920574e+00	7.3029364234235858e+00	3.7563791879462096e+00	2.1684089144400804e+00	4.0486511394158642e+00	3.4136711145361636e+00	2.0920402805956106e+00	4.6703029640893039e+00	8.6297758274250533e+00	7.4393207495640068e+00	2.6611587181682075e+00	7.9200718467400373e+00	1.7646716281198325e+00	1.2252395794576230e+00	9.7530216903400557e+00	7.5618044888880247e+00	4.1473133187643061e+00	3.3765523411699698e+00	9.3880327158610459e+00	9.7604770340913483e+00
8.6401585295832639e+00	4.9257232310570671e+03	3.4056717203769646e+00	4.8051443775921738e+00	3.6692561407392330e+00	8.7527922247611762e+00	1.6394742365968509e+00	8.8668982362660369e+00	1.4872267681341826e+00	2.2670117731562947e+00	6.3891129893578782e+00	7.3278575204330485e+00	9.1474632709053747e+00	7.8383580384604175e+00	3.7586110818187053e+00	1.1538917817257048e+00	6.7251442027861685e+00	8.1397903519155292e+00	9.0763538273179183e+00	4.2298248586284446e+00	2.6028082331991271e+00	5.1019325246873324e+00	8.7516773144287114e+00	4.6048854154800534e+00	3.9485979715614414e+00	8.6637757187705233e+00	4.3233358304613763e+00	1.2186386716649404e+00	4.4505558842711777e+00	7.9050639262818772e+00	5.3397462864008878e+00	4.2432058551749288e+00	4.2134115389541833e+00	4.9337565338142122e+00	2.5778053336421145e+00	8.0043272156530705e+00	7.4252889767933876e+00	2.9897678327366619e+00	1.2286690301901380e+00	4.4310036211906851e+00	4.6041642844347539e+00	5.0230209915981821e+00	7.7972858693707865e+00	2.8839915816355646e+00	5.7327935429850125e+00	3.0775807302843217e+00	4.7405443999542012e+00	1.5869416698261247e+00	2.2869025356472674e+00	7.3142968561526009e+00	2.4408622332917886e+00	4.4869342721410206e+00	4.0458386521397616e+00	1.6951927726303642e+00	1.6229737251169145e+00	3.4571047712832472e+00	1.6635733391651861e+00	1.2383563331911063e+00	7.2002871670604760e+00	7.7626963907115432e+00	3.3037047902163135e+00	5.6439411398002468e+00	3.2598598677440327e+00	7.4870302908292476e+00	1.7914927851657563e+00	4.1602647626669320e+00	8.5132901076246768e+00	3.3855951515303770e+00	8.3427277210350059e+00	9.7061351194394359e+00	4.2714554426991853e+00	7.5650525341413344e+00	5.9093329036669084e+00	8.8144905099539059e+00	8.1595201237446702e+00	6.6008041647290563e+00	4.5454250332089892e+00	3.3244065970268055e+00	9.8530482223335447e+00	6.4176867266793503e+00	4.3776963334170169e+00	3.3350392314691808e+00	1.3139235067308030e+00	1.3708357522371291e+00	9.4134981965073212e+00	3.6074786249752000e+00	4.5534063793130670e+00	2.2708249178861424e+00	2.4036989548046099e+00	4.6930394170472116e+00	4.7899214201983762e+00	9.9546255896613687e+00	5.0937279772917083e+00	3.8987578831937681e+00	5.6045771552162140e+00	1.0391145817312517e+00	4.7340403033981495e+00	5.3341898627328739e+00	2.0485745553076598e+00	6.7404507038194890e+00
8.5001123323176611e+00	5.1423417247976451e+00	5.2135009458104032e+03	1.6228273638086592e+00	1.3249693644589748e+00	4.5069525887158406e+00	8.6464562683645028e+00	3.9066521525221929e+00	5.5034546861811950e+00	3.3515227849470866e+00	2.2574219220018819e+00	2.5076868873611944e+00	9.0466372270225310e+00	4.7498617614380212e+00	3.5258266394054627e+00	4.5012495254716853e+00	5.8465778131616686e+00	9.4669586066058962e+00	3.1131229029616168e+00	1.8918332521927863e+00	2.7055837770071007e+00	9.6513593414437651e+00	8.4682138342413822e+00	6.7716550067009909e+00	7.9515824728055691e+00	4.4384085323762825e+00	9.8738341842390742e+00	2.9430513097051558e+00	6.1422894739542633e+00	5.2844182001954563e+00	3.1435601501040984e+00	8.8358038697635877e+00	9.8571643955188222e+00	1.6343677394919545e+00	4.3375152241762809e+00	8.0944144831915477e+00	3.4927424495290111e+00	7.1962494210159127e+00	5.2412361395633482e+00	5.6039913609370817e+00	7.6300585953846598e+00	5.5033336713737349e+00	1.3870916957043908e+00	3.3377543811783523e+00	7.4287222605412850e+00	2.3540015124111608e+00	1.4587470288329694e+00	2.3480466719097493e+00	6.3130752788663322e+00	6.3702417874323309e+00	1.8461537604658775e+00	8.5981429772142022e+00	9.7138773914062515e+00	6.0339153091351214e+00	3.7032996622239041e+00	2.3357868355552709e+00	3.2836153564411270e+00	1.4076822980620476e+00	7.4311050433803221e+00	5.4581920872999188e+00	4.0372804511304565e+00	2.0588519635276916e+00	3.8630093094659803e+00	6.6767190648980330e+00	5.0277299163239242e+00	7.2679810244511494e+00	3.1861446298210767e+00	2.3402938220869345e+00	2.4260403268413597e+00	5.7209929660219583e+00	5.4443532963644525e+00	1.9906012353734543e+00	9.8059465478316152e+00	4.8283178887916716e+00	4.6100768527418321e+00	9.9094370877174569e+00	3.4957480504766774e+00	7.1742100182499646e+00	7.8326410814564502e+00	4.8055373461533524e+00	2.3909499636817824e+00	3.3795728865000507e+00	3.5600916105485405e+00	3.2120317020458704e+00	7.5153455201080330e+00	9.3254489517609009e+00	4.4876564202833897e+00	5.9452628379858581e+00	5.6659954243333130e+00	8.6202698645005320e+00	7.2942991255853222e+00	5.9168189504355020e+00	8.6119413176279274e+00	1.5844164085277170e+00	8.8447229431638927e+00	9.5612616567956579e+00	4.5981159919970800e+00	2.3716935565218256e+00	9.0554567200920975e+00	1.8840790743032052e+00
9.6573231405395941e+00	4.4145090449086233e+00	1.8437437355203299e+00	5.4458666379343595e+03	6.8696583711904422e+00	9.4111404935770402e+00	4.4754923389204562e+00	4.8797951993705579e+00	1.8586074897259599e+00	9.4676456524808081e+00	2.8816663377604153e+00	8.4757919679211966e+00	8.0256364969423863e+00	6.5151113995559626e+00	8.0279258369528961e+00	5.7641458237786045e+00	3.0012185596896082e+00	7.8238361749857184e+00	4.2131704812530160e+00	7.3690338978128507e+00	8.1979084139274079e+00	8.7214784961191061e+00	6.2454387854129925e+00	1.9348127471122938e+00	1.8008076792207877e+00	7.9561935355928055e+00	9.6819477545335602e+00	5.7602207568006145e+00	6.7403220393709073e+00	2.2727554750042178e+00	4.0931221315519997e+00	5.5496354042527196e+00	7.2408585381005572e+00	3.7106043664932788e+00	4.7836082021517106e+00	2.6349633451220900e+00	6.7351487348503323e+00	2.6318127659173549e+00	7.2615846040006939e+00	7.4566664272662955e+00	7.8213286109011966e+00	6.2990424550617252e+00	3.1915806186743017e+00	5.4019588588991549e+00	1.1905126706463771e+00	6.5021394226721849e+00	2.6040430531514422e+00	2.7365983251221158e+00	3.3487394890436040e+00	1.1362572287403205e+00	6.8616779151421650e+00	6.4685033579055169e+00	5.5400776219765069e+00	6.3565861536930166e+00	1.9582794764119731e+00	7.1364959128861951e+00	1.4572795092138404e+00	4.2274421259281443e+00	9.8462310512978704e+00	6.2295424247248565e+00	7.9125499450320715e+00	1.6671581833232472e+00	6.5677182187972605e+00	9.7799612516294516e+00	6.6864151034001491e+00	6.7527090343539466e+00	6.3441363128882102e+00	8.9558067767485223e+00	2.6097375239486222e+00	7.4954941712179073e+00	7.0819786525337225e+00	5.6559592467329836e+00	3.1160801503518738e+00	8.7948617937132685e+00	1.4634763922703158e+00	6.6100654788388979e+00	6.1188604628911367e+00	1.7782807542575680e+00	7.0811398566841408e+00	6.8073968241282703e+00	4.7250967515735756e+00	5.2317416253514590e+00	4.5071991788580066e+00	4.3079820469408521e+00	7.6746646264233993e+00	5.2474727700165458e+00	8.2619610393297815e+00	2.1313620418594734e+00	8.0084129166083695e+00	5.1800092803178002e+00	8.4779817564672690e+00	7.0735933015256833e+00	2.3877857619005165e+00	5.4738203371640273e+00	1.7682783954940722e+00	2.2272984873823396e+00	4.2340474054292709e+00	4.7113405628759990e+00	1.6920559110762059e+00	9.2851145353192042e+00
1.5457978402644601e+00	5.4891649660091062e+00	2.2294832739448922e+00	7.1758927349615753e+00	5.3363869655970939e+03	2.3214887844918959e+00	4.5266606013479098e+00	2.8182468888004291e+00	2.2870320045317438e+00	5.3652213081958857e+00	4.1919828432298107e+00	5.2205521773169874e+00	6.0641890756517078e+00	4.8664573850344670e+00	4.5357803862612265e+00	6.2348802173792830e+00	2.6551725744796006e+00	4.7447758201943291e+00	8.7812912462732307e+00	1.0524990166507042e+00	3.3903419089677800e+00	1.3215009873467942e+00	9.5841350758653974e+00	7.7244775282611275e+00	5.5903780807229424e+00	8.8056628867797837e+00	2.4711536955454232e+00	7.5965591284523590e+00	4.3423898946672459e+00	1.8912324215520870e+00	5.9443169898669694e+00	1.5729850675115971e+00	9.8285531134392645e+00	3.5370870570759241e+00	9.3458604392645857e+00	2.1855956494109252e+00	3.8300075097224018e+00	8.8926098425201268e+00	8.1888238414845524e+00	2.8018127767122825e+00	7.1375655875193189e+00	5.9242364838242443e+00	5.2384395477370091e+00	5.8178628200533842e+00	3.8431382263746952e+00	7.1930890818963551e+00	8.3769906171718969e+00	9.3059447897554044e+00	2.8828680278372709e+00	4.3372591287900892e+00	7.3355466417804500e+00	2.5822836703193834e+00	2.4224847350954501e+00	9.0667277552748899e+00	6.3702799752903694e+00	2.2533710698794178e+00	8.7703613608288844e+00	8.5100936852597115e+00	2.0092978928215706e+00	8.4306114914295183e+00	5.8204130417065505e+00	9.0765823922017432e+00	5.1382443362815486e+00	8.3572548797205215e+00	9.5291192967622660e+00	6.5972309251017629e+00	4.3112504681637009e+00	8.0598014961977320e+00	4.7744017291890009e+00	2.7423205244788686e+00	9.6813162685795096e+00	6.3444601452263294e+00	9.6423146220558991e+00	6.7480630455938089e+00	6.4778358181967617e+00	2.9430781360193410e+00	3.0939965187274141e+00	8.1011999109474004e+00	7.6589580356632379e+00	1.4269957740596160e+00	6.7124573072262192e+00	7.3389815554806743e+00	4.4964280088470394e+00	3.2605670182729298e+00	4.5402265293501749e+00	7.4076199372515337e+00	8.0047805252231488e+00	5.6570347884489829e+00	2.7325759626602313e+00	4.5890401810906098e+00	3.6936306420584102e+00	2.9210956541016864e+00	1.3040236563344334e+00	3.8105089376599661e+00	6.2977374598431659e+00	7.2174937464043776e+00	9.4812039236170893e+00	3.3545553634551872e+00	3.3518958594442290e+00	2.1814965089382206e+00
2.2536089242292499e+00	8.1338336748810462e+00	1.0281284790440224e+00	6.8460071419379362e+00	6.0403739920130040e+00	5.3222107362479019e+03	4.9730248860024435e+00	4.1259691712144502e+00	8.0459699368751814e+00	4.6135649311015907e+00	2.1991843528073671e+00	6.3593142606479915e+00	6.8844465749276305e+00	3.1611298892791249e+00	4.8475992873947380e+00	1.5353904361865300e+00	6.0543143111647577e+00	1.1877092818835924e+00	2.2136192865973561e+00	2.6072277448111190e+00	4.3281404185223380e+00	4.8265196880027235e+00	2.3331876575688630e+00	4.1564877484117737e+00	5.5398184452000931e+00	6.4126823115197791e+00	5.0152767910783531e+00	9.4885460594917266e+00	1.4131078756288216e+00	5.0474283704388645e+00	9.7034079475516268e+00	2.2337792394579230e+00	1.6384617014945133e+00	9.3891033796157863e+00	6.9803829376450155e+00	8.5582468091172110e+00	3.4117981492203664e+00	2.4832453695422156e+00	1.5564543195144616e+00	6.4596431478784453e+00	5.9582112786398334e+00	9.4853764660596642e+00	5.9667331191080084e+00	5.8394763462139814e+00	5.2243632103288018e+00	3.9250936104466581e+00	2.0969215812650428e+00	6.4511751874295840e+00	5.4751026609660656e+00	9.3894277585960921e+00	5.9586023807083714e+00	1.1226374623381674e+00	8.3154351503262127e+00	9.6288729748352075e+00	8.2752774219097027e+00	7.1278248843317087e+00	6.6818543604512746e+00	9.2651313794311374e+00	4.0669525647573472e+00	6.2406736192936556e+00	7.0066832669421011e+00	4.9387610306851215e+00	4.7898255017120164e+00	9.4658718745662220e+00	1.8796087185964838e+00	8.0741182432601928e+00	8.3102165379519075e+00	7.2199354982296535e+00	4.5353968926961237e+00	1.3886799549771398e+00	8.4657779687224863e+00	5.7173388188007301e+00	8.7348683327940968e+00	1.9333057130039231e+00	4.8426847303108929e+00	1.7514225142207733e+00	9.3911262952790331e+00	2.1955144353880121e+00	9.1204810118163966e+00	9.7845532852001789e+00	1.3863435083450975e+00	5.8107894521811634e+00	5.2378008678647987e+00	6.5103134265102085e+00	3.2423065173162953e+00	7.0153109993413238e+00	5.5897149694738548e+00	3.1769510744625111e+00	4.7491885361571029e+00	4.5271082243019798e+00	6.0758625743832875e+00	2.5500083217553593e+00	3.0460959630448081e+00	6.0499917509614347e+00	8.8614221012544263e+00	4.6755908196089919e+00	3.2447839061026342e+00	7.4291554635556700e+00	7.9876045114800274e+00	4.9272816641991595e+00
4.4380716991012346e+00	7.7300219813670736e+00	2.8295730218297876e+00	2.7796040180876673e+00	5.2151775761599941e+00	2.1457119160510159e+00	5.4889299454167685e+03	8.9549750923676896e+00	8.3998370976448733e+00	9.7779773713067755e+00	5.0704428463801561e+00	7.9250040365908347e+00	3.0000533349145218e+00	5.4696915364190284e+00	4.0339524059478222e+00	3.4152773876640912e+00	2.4616148657294734e+00	7.1126350879148772e+00	4.8086364688689756e+00	3.5169300153586054e+00	9.0045991406668051e+00	2.4158376003360811e+00	5.5457278135311512e+00	2.8756743086731169e+00	9.0777399401804075e+00	6.1837530221923833e+00	1.6565873906187918e+00	7.5673370082735563e+00	8.4989000431963344e+00	7.3141181304163219e+00	8.7856026216361300e+00	9.0730143363226201e+00	3.5756922963074693e+00	7.9147879383841984e+00	9.0720869310135122e+00	3.7501691886729649e+00	7.9208341501141177e+00	2.2698047952909577e+00	8.2447896134381402e+00	1.3426036659496581e+00	9.0626429412855352e+00	2.5685718332024123e+00	4.1916006136539448e+00	8.5270812704972734e+00	6.8359940080290578e+00	2.8479656000325488e+00	1.4463452450345042e+00	6.4772444863537340e+00	1.0662217502485114e+00	7.3875147781704333e+00	7.9173319290816044e+00	1.9932898968471582e+00	7.5888968986769507e+00	3.7636249201260061e+00	1.3157872369129384e+00	7.8568775948848364e+00	8.0318817564017628e+00	4.4137776812030349e+00	7.9468264603224705e+00	6.0164802278654879e+00	3.9134782366331176e+00	6.0267195334400325e+00	7.5241230962286947e+00	8.6857043466692936e+00	7.2565888275937631e+00	6.4211322323190023e+00	2.5624017690475731e+00	3.6888463882345288e+00	7.2689598574397447e+00	1.4986135268838141e+00	8.8640474171673240e+00	3.8739915000527834e+00	1.3339946505305045e+00	4.5839946564253395e+00	2.3026438748161437e+00	7.7285526509274618e+00	4.4513060260874084e+00	8.5187399263447023e+00	5.2505203789267814e+00	8.3466434674414884e+00	7.0962238509851812e+00	4.3283611825321042e+00	3.8764101746338486e+00	6.2982290619005221e+00	4.6785899598372822e+00	6.9444441539372024e+00	7.2340375134277588e+00	2.6104410716698077e+00	7.2401765439215540e+00	8.8727315191617500e+00	1.7681255972362617e+00	4.4110181064851854e+00	1.8182553914865371e+00	6.1842318785077577e+00	9.3638644193358473e+00	5.2257113614834259e+00	6.9292246689237480e+00	7.5662221740324824e+00	2.1989110103987763e+00	5.7159777148207693e+00
8.7502623123720795e+00	3.2280966038723773e+00	1.5671723482915607e+00	5.0655920653684703e+00	4.3323253927891798e+00	3.9745754301287874e+00	2.2174951249836541e+00	5.4768247043356132e+03	4.3434231794175009e+00	1.1487363197733997e+00	3.4109441512212659e+00	7.5306668345534691e+00	9.4712814120775661e+00	2.0359269735289454e+00	8.2304021122839224e+00	2.9655092579495306e+00	7.5132083564966905e+00	5.9488852906274072e+00	2.7387684034695154e+00	5.4657138438170190e+00	6.8994969715567454e+00	3.9100359812576366e+00	1.4729838746947601e+00	2.0554063687316826e+00	5.3556575496082548e+00	7.1502812965573632e+00	1.2342717959837537e+00	8.1654635372995763e+00	4.5941489602880878e+00	7.7259154556674181e+00	5.6773386779955359e+00	5.4371925998909196e+00	9.9970055393790407e+00	8.2139752264779418e+00	5.1585005807158737e+00	5.0973963011522381e+00	6.6533957704370144e+00	8.1456032994236480e+00	5.3142090792516035e+00	5.3821432807067229e+00	4.2902496079859667e+00	4.1781487913088453e+00	4.3000461524223468e+00	9.6969062198581391e+00	8.7859759981133490e+00	4.1323301791447111e+00	4.1387291955624264e+00	9.5373717366319575e+00	8.7199941956275389e+00	6.4446492469386465e+00	6.3850799166229244e+00	4.9925145846901842e+00	1.5945771356006055e+00	9.9993781604673639e+00	7.6686873386366177e+00	2.4729808880257762e+00	7.7926614183679730e+00	5.1045936588260767e+00	3.1633366577576947e+00	6.7347802987786904e+00	1.7760003774153219e+00	3.1955024369454432e+00	1.3060010861051321e+00	3.6441099142107580e+00	3.8238743989576935e+00	5.4543256717358961e+00	2.8992827622205999e+00	1.5288094388387137e+00	8.8565483839567776e+00	6.5129549458863263e+00	4.2751800030030047e+00	5.5708301270598675e+00	5.3366125580421304e+00	7.3217354925767228e+00	9.7396816047498689e+00	2.6847400901035186e+00	8.1252456098897419e+00	9.4460787140973324e+00	6.1062985619624071e+00	8.0507440008564544e+00	6.8309536746754853e+00	8.9871486717931237e+00	1.2993195580426069e+00	3.9074563201642074e+00	2.2663005691695428e+00	6.6282966464025908e+00	7.4849740905473512e+00	1.8313890448547152e+00	6.9349214977588947e+00	7.5494788853766295e+00	9.4902708933572715e+00	4.3591202806115348e+00	5.7542190134514311e+00	2.2859672839400145e+00	8.1870094319832294e+00	9.5619533504177259e+00	6.3111529901005605e+00	8.5357564486565582e+00	7.4891323044546221e+00	2.6206943577235409e+00
7.1130156309172401e+00	2.5457396218926482e+00	8.7656561231017349e+00	7.6877422481225555e+00	9.0774300765607627e+00	7.1304296359868742e+00	3.2266619804642778e+00	3.5802902601322564e+00	5.2370784054852911e+03	3.9940009519393924e+00	1.0658423214293773e+00	3.1909799121299458e+00	4.3452675090683854e+00	4.0001210944812389e+00	5.4377193607352767e+00	5.7733663561267674e+00	1.4318072332743106e+00	9.2422714269052300e+00	3.9106531780500138e+00	9.6606078838465930e+00	7.6353804173139173e+00	3.4356464583058051e+00	5.9555957497771885e+00	7.5121643638819968e+00	1.8654470957059270e+00	4.3889184550794038e+00	2.2183500190215355e+00	9.6757850965195367e+00	8.0574099004082029e+00	3.2824021330276540e+00	5.8971735072933464e+00	5.0921178438344539e+00	4.5356519410172957e+00	6.6051493016278577e+00	6.1850989312042017e+00	6.6872161213799526e+00	4.6389572779094328e+00	8.3708787350569480e+00	1.8875433372813695e+00	8.5436560003413557e+00	6.6268317555642167e+00	4.4973370978636789e+00	5.8829017431941315e+00	7.2794759510709168e+00	4.1258112527185542e+00	2.8032706548104089e+00	7.4903633903827327e+00	8.1798492881349834e+00	3.3433054697924898e+00	7.9245642356332509e+00	4.2899993669300756e+00	9.8138287053490476e+00	1.6330348447621879e+00	3.2806790607772847e+00	7.2708965845792548e+00	7.7534242730726817e+00	1.5334047253495697e+00	8.8883006448667459e+00	2.7148574869332167e+00	6.6285870504057858e+00	4.5449662707999554e+00	6.0259129079569806e+00	6.5715968140774068e+00	8.4023987364207571e+00	1.9942865100260931e+00	6.5832553068251620e+00	1.1678951243533184e+00	7.0550352801386156e+00	2.1765367635241528e+00	2.7964102252784691e+00	2.3898271001696942e+00	6.1240968754391272e+00	6.4370144810497179e+00	4.8748234807881250e+00	3.6105351750753312e+00	7.5051044675883007e+00	5.5468004481624522e+00	1.4822222607152655e+00	4.1939114151543384e+00	6.4062044879735645e+00	5.8552166229923275e+00	3.3538987260703106e+00	1.6894748182337265e+00	3.5753749811257931e+00	8.0409834942578904e+00	8.4483877322598495e+00	1.8165422036216248e+00	6.5105551350238979e+00	1.9502632018910675e+00	2.0424413659068823e+00	9.5823407337321047e+00	6.0516560661145000e+00	2.3861757710183524e+00	6.7608189666089240e+00	2.5936126962529524e+00	2.2749204015857996e+00	6.0982864295295709e+00	6.9995420935984631e+00	6.4048038254129205e+00	9.7728420784319354e+00
2.2000307472113327e+00	9.1441120421394597e+00	9.6309736056225539e+00	6.3458652144939514e+00	8.6434875047411808e+00	1.9986722495408313e+00	1.4480891693295064e+00	5.0257859795080400e+00	4.0326264114987040e+00	5.2289571240414452e+03	2.5341241690181793e+00	5.7713502830504551e+00	2.8415131386125667e+00	9.9283539077191207e+00	6.2601099962936608e+00	1.8626845497147322e+00	2.9677417053727133e+00	5.4605383375955681e+00	9.0447601068216557e+00	8.0541499289695402e+00	3.3867232345121714e+00	4.5028813500136362e+00	5.3848615828095152e+00	1.5730086683461137e+00	6.0312126320302859e+00	4.7636878641075651e+00	8.3860281822201586e+00	1.2791505104577363e+00	1.4079141689098698e+00	3.2251069146656439e+00	1.7058876617379153e+00	5.8788803592275505e+00	5.3009837489225315e+00	7.7344964411614381e+00	4.4216609066275243e+00	1.4117135389564672e+00	1.7598977637789308e+00	4.7750467828325585e+00	9.7081868160115921e+00	9.8417475265234948e+00	1.1690294875096321e+00	5.9309140247522665e+00	3.4686374945041765e+00	7.5402300307579866e+00	3.5902120955035901e+00	2.6488434626998374e+00	2.9416967078625058e+00	8.8558450258085255e+00	8.8513808684960331e+00	1.7143458908945357e+00	9.3428392621490648e+00	8.6845209788629276e+00	9.9967052259170934e+00	7.0800902968429549e+00	7.3039018714154169e+00	5.0122625980538800e+00	8.0558760736613273e+00	6.1441906842709848e+00	7.0094886621481214e+00	7.5680331992817411e+00	5.6403653780281964e+00	7.4680203841634860e+00	7.8226665429067914e+00	2.3373087210104946e+00	6.2242960397903344e+00	9.7038303193948412e+00	3.6706439102998329e+00	7.2319501663308525e+00	3.9476677979385988e+00	7.7829642899779170e+00	1.9820963371995002e+00	6.0214555349486307e+00	2.8686891448387302e+00	6.5546062016750319e+00	9.1113289228319996e+00	3.8362585578173576e+00	1.3071529492731844e+00	9.2854847152977786e+00	3.5477188581701262e+00	4.3884475804459786e+00	2.5496490854883129e+00	2.3801255577720561e+00	3.3413216706095605e+00	8.0551559957168681e+00	3.9552877005185128e+00	2.5741153390286096e+00	4.5568882808437090e+00	8.0960493843064256e+00	3.7209122727944592e+00	6.6265966724396543e+00	4.2220854892480730e+00	3.0165010857789598e+00	8.5190279666633852e+00	6.6849974946014195e+00	1.6670462163969657e+00	5.3815757271209028e+00	5.0051982669871258e+00	1.3048709341549682e+00	7.1783452618353474e+00	4.7439200070005318e+00
