0	0.0	0.0	0.03333333333333333
1	0.03333333333333333	0.03332716083675362	0.03333333333333333
2	0.06666666666666667	0.066617294923393	0.03333333333333333
3	0.1	0.09983341664682815	0.03333333333333333
4	0.13333333333333333	0.13293862262231407	0.03333333333333333
5	0.16666666666666666	0.16589613269341502	0.03333333333333333
6	0.2	0.19866933079506122	0.03333333333333333
7	0.23333333333333334	0.23122180563429856	0.03333333333333333
8	0.26666666666666666	0.26351739114353506	0.03333333333333333
9	0.3	0.29552020666133955	0.03333333333333333
10	0.3333333333333333	0.3271946967961522	0.03333333333333333
11	0.36666666666666664	0.3585056709286172	0.03333333333333333
12	0.4	0.3894183423086505	0.03333333333333333
13	0.43333333333333335	0.4198983667038058	0.03333333333333333
14	0.4666666666666667	0.4499118805559996	0.03333333333333333
15	0.5	0.479425538604203	0.03333333333333333
16	0.5333333333333333	0.5084065509313012	0.03333333333333333
17	0.5666666666666667	0.5368227193939613	0.03333333333333333
18	0.6	0.5646424733950354	0.03333333333333333
19	0.6333333333333333	0.5918349049587529	0.03333333333333333
20	0.6666666666666666	0.618369803069737	0.03333333333333333
21	0.7	0.644217687237691	0.03333333333333333
22	0.7333333333333333	0.6693498402504662	0.03333333333333333
23	0.7666666666666666	0.6937383400791203	0.03333333333333333
24	0.8	0.7173560908995228	0.03333333333333333
25	0.8333333333333334	0.7401768531960371	0.03333333333333333
26	0.8666666666666667	0.7621752729138397	0.03333333333333333
27	0.9	0.7833269096274834	0.03333333333333333
28	0.9333333333333333	0.8036082636944112	0.03333333333333333
29	0.9666666666666667	0.8229968023632527	0.03333333333333333
30	1.0	0.8414709848078965	0.03333333333333333
